label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST33,15963720852769,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was big and shiny and had a shiny handle. Lily was very excited and she asked her Mum what it was. Her Mum said it was a very special shampoo. She said it could help make Lily and her friends healthy and it was nice.
Lily had been greedy. She wanted to have it so she asked her friends for it. Her friends were very excited and thankful. But when they took the shampoo out of their shoes, it smelt bad and made them sneeze. Lily's Mum was not happy and scolded them. She told them that it was a bad idea to use the shampoo and never use it.
Lily and her friends were sad. They did not understand why Lily had to take the shampoo and use it anyway. But Lily knew that was wrong, and she was glad that her friends were safe with her. She learned a valuable lesson about the right thing and from that day on.",230,4.457233
TEST34,16389547722227,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on a walk. She was so excited to meet him, but she was a bit careless and didn't know why. Lily wondered why the Shog looked so unhappy, so she asked him.
""Why is your body so sad?"" she asked.
The Shog reinkled. He told her that he had been looking for his own muscles, and he was sick. 
Lily was very kind. She told him, ""Let's find you some muscles and put them in your body. That will make you feel better.""
The Shur boxes of muscles were heavy and everything was quite hard to move, but Lily was determined to help the Shog. After some time, Lily was able to move him to his startingout. The ShinGent with the strength, and it looked much better than before.
The Shurtubamy and soft elephant smiled. He thanked Lily for helping him and he promised he would be more careful next time he saw her.
The ShirtG slept feeling much better and dive safely. Lily was so happy that her dream had come true.",253,1.267649
TEST34,16389547722227,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on a walk. She was so excited to meet him, but when she saw him, she asked him why he was all alone. The Shogious said he was alone and needed someone to help him.
Lily was so determined, so she asked him if he could take her away. The Shog disappeared into the distance, and Lily was stuck there, no matter how hard she tried.
 
The Shog reappeared, and Lily quickly met him again. She was happy to have made a new friend. The Sharing made her feel really good.
The two spent the rest of the day playing with the Shog until it was time to go home. 
Lily thanked him for being so kind and understanding. She was so happy that the Shog was now as good as ever!",181,1.010146
TEST34,16389547722227,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on a walk. She was so excited to meet him, but when she saw him, she asked him why he was all alone. The Shogious said he was alone and needed someone to help him.
Lily was so determined, so she asked him if he could take her away. The Shog disappeared into the distance, and Lily was stuck there, no matter how hard she tried.
 
The Shog reappeared, and Lily quickly met him again. She was happy to have made a new friend. The Sharing made her feel really good.
The two spent the rest of the day playing with the Shog until it was time to go home. 
Lily thanked him for being so kind and understanding. She was so happy that the Shog was now as good as ever!",181,4.388854
TEST34,16389547722227,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on a walk. She was so excited to meet him, but when she saw him, she started to frown. ""Why don't you talk to me?"" she asked.
""I'm sorry, Lily,"" he said. ""I don't like you.""
Lily was so angry, she ran away and started to cry.
A badger saw Lily crying and quickly followed her. He was carrying an important item in his pocket and said, ""Let me take this and get it for you.""
Lily was so scared that she stopped crying. She knew that the badger could be a bad guy, so she stayed very still. The badger took her and took her away.
Lily never saw the shirts again.",174,4.559970
TEST35,16852366922709,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was very happy, and so was the Shog. The Shencil was yellow, and Lily could print whatever she wanted with her special crayons. She loved her new furry friend, Shenci.
The Shurt in her mind was very excited, and it soon came to Lily's back.
""Can I print a big picture on my new fur?"" Lily asked with a smile.
""Of course,"" Shurt replied.
So Lily carefully drew pictures of her new furry friend, and after a few minutes she finished. She smiled and patted Shug down.
""Now, I want you to be my friend forever,"" Lily said with a chuckle.
Shencin was delighted. ""Your new furry friend is perfect, and I'm sure you'll be as famous as I think I'll be!""
Lily laughed and hugged Shencin tightly. She knew that he was the most unique friend in the whole world.",229,1.271257
TEST35,16852366922709,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was very happy, and so was the Shoggate. ""Look at this coin!"" she said to the Sh paper master. The Shoggolph felt grateful. He said ""Thank you Lily for showing me this coin!"" Lily felt very happy.
But then, something unexpected happened. A big dog came running into the park. The dog wanted the shirts! ""Oh no!"" Lily cried. ""My shirts!"" The shirt glimmered in the light. The dog picked up Lily's shirt and put it on. The shirt made the dog glow! Lily laughed and hugged the dog.
""Thank you, shog master!"" Lily said. The dog petted her and barked happily. From that day on, Lily and the dog were best friends. They had many fun adventures together.",202,1.008338
TEST35,16852366922709,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was very happy, and so was the Shoggate. ""Look at this coin!"" she said to the Sh paper master. The Shoggolph felt grateful. He said ""Thank you Lily for showing me this coin!"" Lily felt very happy.
But then, something unexpected happened. A big dog came running into the park. The dog wanted the shirts! ""Oh no!"" Lily cried. ""My shirts!"" The shirt glimmered in the light. The dog picked up Lily's shirt and put it on. The shirt made the dog glow! Lily laughed and hugged the dog.
""Thank you, shog master!"" Lily said. The dog petted her and barked happily. From that day on, Lily and the dog were best friends. They had many fun adventures together.",202,4.354906
TEST35,16852366922709,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She was very happy, and so was her mom. ""Wow,"" she said, ""it looks so good."" 
Lily picked up the shade, and asked her mom to help her load it up with some cool things.
Her mom smiled and said, ""That's very kind of you, Lily."" They both loaded the shade together and hung the cooler onto the pole. 
Lily was so excited to show her friends at school. But when she got home, she realized she forgot to unpack her stuff. She was worried she wouldn't get it back.
Her mom told her to take her to school. Lily did as she was told, and soon she got to school with her shade shade. 
The day after school came to read her books, and Lily and her friends enjoyed all the fun memories they had together.",201,4.509566
TEST36,17328445768388,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the beach. The Shingement it on the sand was very beautiful. Lily loved it and asked the Shapegutter, ""What is your name?"" The Shape eraser said, ""My name is Tix. I am a star."" Lily was amazed and said, ""Wow, your name is Shix so pretty!"" Tapegemented and said, ""Yes, it is. I came from a far away nation, where there are other children who are sorry for being mean."" Lily smiled and said, ""Oh, I understand. That is important. But sometimes, things don't work out the way we want them to."" Tape rows away and Lily went to play with Turt supported Tiger and Scre supporting him.",173,1.278700
TEST36,17328445768388,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the road. The Shingutor was very nice and smiled at her. She was wise and kind.
Lily said to the Shurgathgub kindly and asked if she could read. The Shhedberuss said, ""Of course you can, Lily.""
The Shsuit was so soft, the shirt was cute and he had a big smile. Lily said thank you and put the shirt on.
Then she thanked the Sh centara for being so wise. The Shencinuss smiled back and winked at Lily. He said, ""I'm glad I could help. Now, let's play together!""
And they did!",157,1.012066
TEST36,17328445768388,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the road. The Shingutor was very nice and smiled at her. She was wise and kind.
Lily said to the Shurgathgub kindly and asked if she could read. The Shhedberuss said, ""Of course you can, Lily.""
The Shsuit was so soft, the shirt was cute and he had a big smile. Lily said thank you and put the shirt on.
Then she thanked the Sh centara for being so wise. The Shencinuss smiled back and winked at Lily. He said, ""I'm glad I could help. Now, let's play together!""
And they did!",157,4.425436
TEST36,17328445768388,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the beach. The Shicker Goggin was a funny bug with big eyes. Lily and Gogg equally fuzzy.
Lily said, ""I wish I had more spray than you. This is a nice place for you.""
Gogggerilla answered, ""Yes, this is all my special spray cans. I'm glad to share with you.""
Lily laughed and said, ""Do you want to play hide and seek with us?""
Gog Gog pouted and nodded his head. They all ran around the beach and had lots of fun.",142,4.611620
